customer_id,customer_name,customer_gender,customer_age,education_level,kids_home,teens_home,total_children,has_children,year_first_transaction,distinct_stores_visited,number_complaints,typical_hour,time_of_day,hour_sin,hour_cos,lifetime_total_distinct_products,percentage_of_products_bought_promotion,lifetime_spend_groceries,lifetime_spend_vegetables,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_electronics,lifetime_spend_videogames,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_hygiene,lifetime_spend_petfood,latitude,longitude,total_trips,total_items_bought,average_basket_size,max_basket_size,min_basket_size,unique_products_bought
36750,Jessica Fleming,female,48,Unknown,0,1,1,1,2013,5,1,11,Morning,0.258819045102521,-0.9659258262890682,93,0.06937240284040308,8083.0,1034.0,525.0,417.0,202.0,218.0,56.0,95.0,115.0,358.0,38.7522738102587,-9.16481925903754,2,17,8.5,11,6,17
36752,Larry Taylor,male,58,Unknown,0,1,1,1,2019,5,1,11,Morning,0.258819045102521,-0.9659258262890682,28,0.8445798014088558,14005.0,126.0,355.0,480.0,1895.0,266.0,542.0,68.0,1404.0,231.0,38.70230993039012,-9.131149837318748,2,11,5.5,6,5,10
36753,Marc Jackson,male,31,Unknown,2,1,3,1,2017,2,2,13,Afternoon,-0.2588190451025208,-0.9659258262890683,91,0.1335477033742941,8729.0,163.0,0.0,651.0,503.0,163.0,251.0,270.0,581.0,308.0,38.74731366266455,-9.15698054378312,2,24,12.0,12,12,21
36754,Charles Mcmahon,male,54,Unknown,1,1,2,1,2017,4,4,8,Morning,0.8660254037844387,-0.4999999999999998,102,0.7957304772351462,14285.0,665.0,575.0,325.0,370.0,278.0,92.0,169.0,804.0,16.0,38.75642472056681,-9.12978154665245,5,50,10.0,13,5,43
36755,Harold Concepcion,male,72,Unknown,1,1,2,1,2016,1,1,19,Evening,-0.9659258262890684,0.2588190451025203,67,0.1495863992709971,2848.0,2010.0,58.0,108.0,5130.0,0.0,438.0,534.0,765.0,250.0,38.7271579736092,-9.137560229733218,2,21,10.5,14,7,21
36756,John Chevrette,male,73,Unknown,1,1,2,1,2015,3,1,10,Morning,0.49999999999999994,-0.8660254037844387,84,0.1261006811309966,4187.0,2245.0,43.0,146.0,43.0,103.0,190.0,607.0,628.0,268.0,38.72061723294888,-9.180690754631865,6,56,9.33,15,3,47
36757,Donna Jones,female,45,Unknown,1,1,2,1,2015,2,0,15,Afternoon,-0.7071067811865471,-0.7071067811865479,145,0.06528712177624718,1899.0,2232.0,28.0,39.0,1042.0,215.0,567.0,311.0,161.0,189.0,38.765503317434046,-9.183139460458063,4,28,7.0,11,3,25
36759,Helen Mulligan,female,62,Unknown,1,0,1,1,2018,5,0,14,Afternoon,-0.4999999999999997,-0.8660254037844388,154,0.6733665580202033,39835.0,580.0,662.0,719.0,1605.0,339.0,442.0,677.0,995.0,148.0,38.75968790652458,-9.212055887352289,2,11,5.5,6,5,11
36761,Laura Vasquez,female,53,Unknown,1,1,2,1,2013,6,1,18,Evening,-1.0,-1.8369701987210297e-16,30,0.9979437805790684,15985.0,1016.0,863.0,214.0,505.0,319.0,172.0,134.0,84.0,117.0,38.73574913744396,-9.191556872264451,2,20,10.0,16,4,20
36763,Philip Fortner,male,42,Unknown,1,1,2,1,2012,4,0,14,Afternoon,-0.4999999999999997,-0.8660254037844388,98,0.2236639279919098,9676.0,1627.0,120.0,522.0,158.0,128.0,554.0,15.0,2212.0,347.0,38.75427150901131,-9.141637994908526,3,29,9.67,13,5,27
36764,Debra Hoover,female,73,Unknown,1,1,2,1,2013,1,0,19,Evening,-0.9659258262890684,0.2588190451025203,9,0.1093994779113828,13173.0,2170.0,57.0,44.0,1426.0,158.0,532.0,407.0,1053.0,338.0,38.74020188022699,-9.118787416026496,3,21,7.0,10,5,20
36765,Russell Shaw,male,74,Unknown,0,0,0,0,2011,5,2,15,Afternoon,-0.7071067811865471,-0.7071067811865479,9,0.32777209243851035,8518.0,133.0,611.0,270.0,42.0,4.0,105.0,106.0,849.0,175.0,38.78774037463792,-9.139999097400272,3,35,11.67,14,9,33
36767,Shannon Martinez,male,46,Unknown,1,1,2,1,2020,3,1,11,Morning,0.258819045102521,-0.9659258262890682,116,0.1698875386715989,16233.0,959.0,285.0,48.0,374.0,36.0,557.0,99.0,1597.0,257.0,38.75181722976636,-9.08468896270541,2,18,9.0,10,8,18
36768,Georgette Strebe,female,56,Unknown,0,0,0,0,2020,1,1,21,Evening,-0.7071067811865477,0.7071067811865474,122,0.1106729109441939,8051.0,105.0,811.0,451.0,6139.0,1654.0,1121.0,1111.0,2.0,170.0,38.74887678586767,-9.165381956047044,1,11,11.0,11,11,11
36770,Randy Yates,male,80,Unknown,1,2,3,1,2008,2,3,8,Morning,0.8660254037844387,-0.4999999999999998,257,0.5038311643584427,14527.0,495.0,744.0,1529.0,2943.0,58.0,385.0,621.0,814.0,0.0,38.72386749837474,-9.204162333360376,3,30,10.0,16,6,27
36772,Carol Catalan,female,54,Unknown,1,1,2,1,2016,4,4,20,Evening,-0.8660254037844386,0.5000000000000001,262,0.25697648442114734,19356.0,229.0,589.0,1393.0,545.0,150.0,233.0,627.0,379.0,356.0,38.80052833384612,-9.153156340383108,1,8,8.0,8,8,8
36776,Sally Poitras,female,55,Unknown,1,1,2,1,2014,2,0,8,Morning,0.8660254037844387,-0.4999999999999998,225,0.185334696186785,4295.0,922.0,929.0,1016.0,868.0,136.0,330.0,48.0,937.0,170.0,38.75763399667994,-9.140956756834775,7,67,9.57,17,7,55
36777,James Ramirez,male,33,Unknown,2,0,2,1,2021,1,3,6,Morning,1.0,6.123233995736766e-17,78,0.521982241290283,11334.0,276.0,561.0,655.0,511.0,205.0,93.0,945.0,713.0,98.0,38.74785316288532,-9.157125225706308,4,33,8.25,16,4,29
36780,Irene Carstarphen,female,27,Unknown,0,1,1,1,2021,2,0,11,Morning,0.258819045102521,-0.9659258262890682,60,0.136676319773819,28250.0,1203.0,1119.0,1251.0,1678.0,842.0,105.0,441.0,1440.0,187.0,38.72179320841602,-9.128606557448297,3,27,9.0,12,5,27
36781,Norma Anderson,female,27,Unknown,0,1,1,1,2021,2,0,8,Morning,0.8660254037844387,-0.4999999999999998,163,0.04474273504927573,6927.0,578.0,811.0,486.0,0.0,152.0,354.0,453.0,784.0,327.0,38.76589054734148,-9.169053645917463,17,189,11.12,17,3,116
36782,Victor Woolford,male,67,Unknown,1,2,3,1,2014,1,3,15,Afternoon,-0.7071067811865471,-0.7071067811865479,23,0.6234103444728346,28607.0,197.0,1475.0,1869.0,1400.0,136.0,547.0,582.0,1245.0,690.0,38.7586918544929,-9.183472863291572,3,30,10.0,13,6,27
36783,Riley Lewis,male,49,Unknown,0,0,0,0,2021,1,1,16,Afternoon,-0.8660254037844385,-0.5000000000000004,116,0.2915886432029154,5281.0,417.0,760.0,851.0,3472.0,903.0,668.0,1283.0,221.0,317.0,38.76144752989771,-9.196666431524951,6,56,9.33,14,6,38
36784,Robby Howe,male,81,Unknown,5,0,5,1,2011,5,1,9,Morning,0.7071067811865476,-0.7071067811865475,266,0.2169119544127069,41901.0,750.0,951.0,1529.0,4624.0,317.0,751.0,1662.0,744.0,345.0,38.77273447428945,-9.135089894961713,2,17,8.5,13,4,16
36785,Stanley Ludeker,male,42,Unknown,1,0,1,1,2009,2,0,11,Morning,0.258819045102521,-0.9659258262890682,116,0.07249021663316668,4865.0,1916.0,51.0,79.0,1806.0,165.0,332.0,347.0,165.0,316.0,38.721363824051245,-9.16755645144457,7,62,8.86,16,2,50
36786,Cleo Griffin,female,60,Unknown,1,1,2,1,2015,7,1,18,Evening,-1.0,-1.8369701987210297e-16,263,1.0,48085.0,346.0,922.0,1086.0,2907.0,305.0,779.0,380.0,1194.0,0.0,38.7658531207079,-9.13349081387066,2,21,10.5,12,9,21
36787,Anita Michaud,female,86,Unknown,1,1,2,1,2021,4,0,18,Evening,-1.0,-1.8369701987210297e-16,156,0.4227925312183202,16235.0,449.0,1129.0,942.0,198.0,130.0,517.0,58.0,418.0,426.0,38.71955802371615,-9.199524301576869,3,27,9.0,13,4,24
36788,John Crawford,male,61,Unknown,1,0,1,1,2016,4,0,9,Morning,0.7071067811865476,-0.7071067811865475,109,0.1129466840690583,19947.0,1374.0,174.0,0.0,513.0,23.0,587.0,313.0,1900.0,517.0,38.75928963518006,-9.148589484134238,1,6,6.0,6,6,6
36789,Pamela Pekarek,female,62,Unknown,0,0,0,0,2016,2,1,17,Afternoon,-0.9659258262890683,-0.25881904510252063,3,0.3065494754700749,10518.0,49.0,867.0,1005.0,24268.0,1492.0,705.0,846.0,526.0,223.0,38.74428495025444,-9.163857053829052,2,12,6.0,9,3,12
36791,Samuel Laws,male,42,Unknown,1,0,1,1,2018,7,3,13,Afternoon,-0.2588190451025208,-0.9659258262890683,400,0.48725910893046,19536.0,1065.0,1001.0,608.0,482.0,0.0,336.0,0.0,199.0,387.0,38.7942291830132,-9.12427040425096,1,3,3.0,3,3,3
36793,Dianne Mcirvin,female,39,Unknown,1,1,2,1,2020,3,0,9,Morning,0.7071067811865476,-0.7071067811865475,137,0.2509366851635818,15149.0,1700.0,349.0,217.0,774.0,173.0,305.0,306.0,2173.0,889.0,38.7850441753086,-9.173274413192296,14,143,10.21,16,3,103
36795,Ardis Johnson,female,44,Unknown,1,1,2,1,2011,1,0,6,Morning,1.0,6.123233995736766e-17,80,0.029754881518838427,5698.0,492.0,881.0,652.0,638.0,41.0,332.0,55.0,266.0,602.0,38.758909331724965,-9.16512656454901,1,4,4.0,4,4,4
36797,Lena Ross,female,74,Unknown,1,1,2,1,2015,5,1,13,Afternoon,-0.2588190451025208,-0.9659258262890683,209,0.08884506586926277,15773.0,471.0,777.0,599.0,448.0,132.0,385.0,896.0,1031.0,235.0,38.6930946696844,-9.147840063917844,6,57,9.5,15,3,51
36799,John Sanderson,male,54,Unknown,0,0,0,0,2015,1,1,14,Afternoon,-0.4999999999999997,-0.8660254037844388,129,0.2624384833024011,9637.0,35.0,542.0,522.0,15361.0,1010.0,476.0,603.0,216.0,119.0,38.73803257222218,-9.144456740052748,1,5,5.0,5,5,5
36800,Dorothy Wolfe,female,59,Unknown,1,0,1,1,2020,4,0,10,Morning,0.49999999999999994,-0.8660254037844387,49,0.8215256962732677,8842.0,959.0,756.0,321.0,117.0,306.0,131.0,118.0,204.0,282.0,38.72262006254412,-9.144484139326128,4,36,9.0,13,4,27
36803,Emanuel Underwood,male,30,Unknown,2,0,2,1,2018,2,2,14,Afternoon,-0.4999999999999997,-0.8660254037844388,73,0.6449967047985138,10090.0,166.0,653.0,898.0,627.0,152.0,310.0,537.0,64.0,200.0,38.747888110889285,-9.156732187247384,6,62,10.33,13,5,45
36804,Harold Sturges,male,45,Unknown,1,2,3,1,2013,1,0,8,Morning,0.8660254037844387,-0.4999999999999998,131,0.02462869452783001,21713.0,514.0,743.0,756.0,1779.0,106.0,229.0,79.0,904.0,595.0,38.75661011258072,-9.150930845865616,1,16,16.0,16,16,16
36805,Barry Brown,male,70,Unknown,2,4,6,1,2019,4,1,10,Morning,0.49999999999999994,-0.8660254037844387,312,0.1064001556542292,17167.0,981.0,1499.0,1828.0,6018.0,548.0,237.0,695.0,749.0,383.0,38.71114484340853,-9.17809568134241,3,33,11.0,17,3,32
36806,Richard Fultz,male,29,Unknown,1,1,2,1,2016,2,1,21,Evening,-0.7071067811865477,0.7071067811865474,61,0.1119708006498959,13967.0,1985.0,48.0,117.0,5024.0,297.0,212.0,44.0,931.0,372.0,38.75136189074585,-9.15106200739706,2,16,8.0,9,7,16
36807,Daniel Skidmore,male,33,Unknown,1,1,2,1,2014,4,0,10,Morning,0.49999999999999994,-0.8660254037844387,87,0.2066212420629132,9001.0,729.0,145.0,75.0,406.0,22.0,501.0,58.0,1999.0,232.0,38.77537642810268,-9.110467835748246,4,30,7.5,12,3,28
36808,Deborah Mccatty,female,59,Unknown,1,0,1,1,2012,4,1,8,Morning,0.8660254037844387,-0.4999999999999998,168,0.2995894903359971,12529.0,361.0,942.0,1180.0,4989.0,365.0,344.0,961.0,1299.0,322.0,38.75215231182801,-9.182670099479184,3,38,12.67,15,10,37
36811,Roxie Jones,female,35,Unknown,2,1,3,1,2021,2,2,9,Morning,0.7071067811865476,-0.7071067811865475,71,0.440811251164314,11073.0,191.0,689.0,671.0,846.0,55.0,251.0,756.0,245.0,324.0,38.74874566101677,-9.156829910656002,1,14,14.0,14,14,14
36812,John Bartels,male,59,Unknown,1,1,2,1,2009,1,0,16,Afternoon,-0.8660254037844385,-0.5000000000000004,25,0.03269382612761529,1995.0,2012.0,45.0,105.0,1981.0,210.0,499.0,407.0,1150.0,314.0,38.73729611266791,-9.188842305397614,2,22,11.0,12,10,20
36813,John Salvietti,male,40,Unknown,1,0,1,1,2017,5,1,23,Evening,-0.25881904510252157,0.9659258262890681,119,0.3908143293634999,25183.0,445.0,235.0,655.0,686.0,140.0,232.0,1460.0,574.0,223.0,38.71776856300092,-9.06539502050717,1,7,7.0,7,7,7
36815,Keith Dallas,male,71,Unknown,5,1,6,1,2017,3,0,10,Morning,0.49999999999999994,-0.8660254037844387,328,0.07997935320988203,20250.0,594.0,1514.0,1517.0,3943.0,377.0,1005.0,2029.0,820.0,250.0,38.77813656094802,-9.178019755461582,8,66,8.25,15,5,46
36816,Michael Kammerer,male,76,Unknown,1,1,2,1,2020,5,1,12,Afternoon,1.2246467991473532e-16,-1.0,45,0.1881356913302611,12735.0,177.0,1347.0,237.0,464.0,34.0,228.0,112.0,179.0,310.0,38.71954603530135,-9.16111679583959,2,12,6.0,7,5,12
36817,Ashley Consla,female,25,Unknown,4,2,6,1,2021,1,1,10,Morning,0.49999999999999994,-0.8660254037844387,345,0.2192513314057174,27469.0,650.0,1560.0,1945.0,3082.0,518.0,884.0,2129.0,1204.0,411.0,38.711427301408406,-9.147943650914756,8,71,8.88,14,5,47
36818,Malka Griggs,female,74,Unknown,1,1,2,1,2014,1,2,21,Evening,-0.7071067811865477,0.7071067811865474,105,0.5026978740809944,1467.0,757.0,764.0,348.0,0.0,248.0,164.0,65.0,405.0,28.0,38.7840711272667,-9.130680946894342,5,47,9.4,16,6,41
36819,Darnell Dison,male,56,Unknown,0,1,1,1,2010,3,1,7,Morning,0.9659258262890683,-0.25881904510252063,93,0.1487887917855728,30847.0,848.0,748.0,252.0,1007.0,105.0,238.0,370.0,545.0,411.0,38.74662888946872,-9.161080701540277,7,60,8.57,13,2,55
36820,Linda Hunt,female,46,Unknown,0,1,1,1,2010,6,1,14,Afternoon,-0.4999999999999997,-0.8660254037844388,20,0.7699356393537486,11942.0,461.0,768.0,476.0,279.0,101.0,99.0,167.0,339.0,207.0,38.75738193833493,-9.125701041006852,1,3,3.0,3,3,3
36821,Eleanor Reifsteck,female,82,Unknown,1,0,1,1,2011,5,0,16,Afternoon,-0.8660254037844385,-0.5000000000000004,51,0.6929628156902088,12710.0,745.0,609.0,583.0,246.0,1770.0,208.0,155.0,262.0,176.0,38.745559785171125,-9.125774351548488,1,4,4.0,4,4,4
36823,Leroy Baker,male,78,Unknown,1,0,1,1,2013,5,0,14,Afternoon,-0.4999999999999997,-0.8660254037844388,39,0.9684863088421952,7561.0,508.0,772.0,48.0,887.0,144.0,157.0,167.0,394.0,38.0,38.77775812805897,-9.149903839253668,9,76,8.44,16,2,52
36826,Adam Williamson,male,32,Unknown,2,1,3,1,2017,2,2,8,Morning,0.8660254037844387,-0.4999999999999998,88,0.5317216245752977,13238.0,174.0,609.0,482.0,639.0,192.0,183.0,665.0,438.0,358.0,38.74728324402198,-9.157424889063517,1,9,9.0,9,9,9
36828,Darryl Smith,male,71,Unknown,0,1,1,1,2012,2,0,18,Evening,-1.0,-1.8369701987210297e-16,147,0.011684362237125878,19022.0,2084.0,571.0,252.0,1220.0,188.0,480.0,69.0,0.0,401.0,38.77228452190567,-9.09939673273249,2,22,11.0,14,8,21
36831,Lynne Navarro,female,59,Unknown,0,1,1,1,2019,6,2,14,Afternoon,-0.4999999999999997,-0.8660254037844388,297,0.5119077496590517,9137.0,925.0,167.0,194.0,1977.0,205.0,419.0,314.0,90.0,226.0,38.80949589127616,-9.057644639503964,1,13,13.0,13,13,13
36834,Coy Brigham,male,40,Unknown,1,2,3,1,2007,2,0,7,Morning,0.9659258262890683,-0.25881904510252063,248,0.2333722773496015,15606.0,912.0,1048.0,695.0,608.0,51.0,170.0,189.0,871.0,336.0,38.75344914136689,-9.169948034579097,1,11,11.0,11,11,11
36835,Nancy Watters,female,61,Unknown,0,1,1,1,2019,6,1,12,Afternoon,1.2246467991473532e-16,-1.0,167,0.1127790168017001,1755.0,1637.0,6.0,16.0,163.0,273.0,465.0,81.0,1960.0,361.0,38.77934254436597,-9.153939338717532,5,49,9.8,15,3,44
36838,Ruby Waterman,female,33,Unknown,2,0,2,1,2016,3,2,9,Morning,0.7071067811865476,-0.7071067811865475,97,0.8967625357391348,7422.0,152.0,812.0,237.0,693.0,100.0,145.0,480.0,382.0,489.0,38.74756889880808,-9.155880143731936,2,13,6.5,8,5,12
36839,Michael Brown,male,29,Unknown,2,0,2,1,2025,2,2,12,Afternoon,1.2246467991473532e-16,-1.0,107,0.5428033165838886,10511.0,155.0,329.0,120.0,527.0,48.0,58.0,680.0,665.0,294.0,38.74807830307599,-9.157168989406296,2,23,11.5,13,10,20
36840,Jeremy Marchetti,male,30,Unknown,2,1,3,1,2015,2,2,10,Morning,0.49999999999999994,-0.8660254037844387,45,0.7439416307470925,11837.0,167.0,392.0,738.0,346.0,57.0,214.0,744.0,118.0,292.0,38.74715827356045,-9.156511491651512,2,16,8.0,9,7,14
36844,Valerie Shaughnessy,female,51,Unknown,1,1,2,1,2013,3,0,20,Evening,-0.8660254037844386,0.5000000000000001,6,0.6744644898906405,10357.0,303.0,646.0,406.0,82.0,167.0,157.0,183.0,839.0,239.0,38.75834939383817,-9.11972857750159,1,7,7.0,7,7,7
36845,Jacque Kaiser,female,69,Unknown,0,1,1,1,2015,2,3,23,Evening,-0.25881904510252157,0.9659258262890681,103,0.190342429830944,11057.0,12.0,588.0,99.0,13612.0,1321.0,565.0,1153.0,262.0,0.0,38.72619998342801,-9.16585794910564,3,20,6.67,14,2,16
36846,Richard Bellew,male,72,Unknown,1,1,2,1,2013,4,0,21,Evening,-0.7071067811865477,0.7071067811865474,129,0.0973091339579113,10992.0,1702.0,56.0,60.0,3035.0,192.0,456.0,453.0,1142.0,193.0,38.78762960997884,-9.17290506926724,1,6,6.0,6,6,6
36848,Olive Rikard,female,63,Unknown,1,1,2,1,2021,5,1,13,Afternoon,-0.2588190451025208,-0.9659258262890683,305,0.11730572596326772,997.0,644.0,607.0,193.0,115.0,0.0,282.0,557.0,265.0,120.0,38.80596541562755,-9.16338135192094,4,42,10.5,12,8,39
36849,Charles Cannon,male,70,Unknown,1,1,2,1,2015,4,0,14,Afternoon,-0.4999999999999997,-0.8660254037844388,98,0.1410095108715235,4000.0,1660.0,27.0,20.0,1220.0,34.0,591.0,272.0,1254.0,266.0,38.78411140243833,-9.141543620420029,4,55,13.75,16,11,46
36850,Charles Foster,male,40,Unknown,0,1,1,1,2013,2,0,11,Morning,0.258819045102521,-0.9659258262890682,501,0.3540536543889743,214.0,861.0,1166.0,1308.0,4713.0,393.0,170.0,1238.0,805.0,258.0,38.7197092160863,-9.123326915396795,1,9,9.0,9,9,9
36851,Janice Saathoff,female,58,Unknown,0,0,0,0,2011,1,0,6,Morning,1.0,6.123233995736766e-17,142,0.11438466485328791,12085.0,1712.0,790.0,790.0,1058.0,349.0,250.0,615.0,1021.0,325.0,38.74402694374279,-9.13739870844364,1,11,11.0,11,11,11
36853,Jeffrey Smith,male,43,Unknown,0,0,0,0,2011,4,0,6,Morning,1.0,6.123233995736766e-17,16,0.5870228541355362,14280.0,479.0,733.0,0.0,804.0,60.0,120.0,137.0,589.0,268.0,38.73273150573307,-9.133020198050009,7,64,9.14,12,2,51
36856,Maria Harris,female,36,Unknown,2,0,2,1,2016,2,2,9,Morning,0.7071067811865476,-0.7071067811865475,75,0.6211419835223744,9527.0,203.0,0.0,616.0,560.0,85.0,104.0,343.0,112.0,72.0,38.74712792014131,-9.156243663550896,1,12,12.0,12,12,12
36857,Shawn Trejo,male,46,Unknown,1,1,2,1,2009,2,0,6,Morning,1.0,6.123233995736766e-17,44,0.09915263495815019,4852.0,752.0,782.0,541.0,1494.0,58.0,312.0,19.0,1331.0,370.0,38.73623670004563,-9.167685472465708,2,22,11.0,15,7,21
36858,Marsha Raney,female,27,Unknown,1,2,3,1,2016,1,1,6,Morning,1.0,6.123233995736766e-17,57,0.09231160335121713,29945.0,510.0,841.0,852.0,1378.0,1744.0,405.0,234.0,723.0,409.0,38.73353307401775,-9.143456462428263,1,11,11.0,11,11,11
36859,Vivian Hesser,female,37,Unknown,1,1,2,1,2016,1,1,8,Morning,0.8660254037844387,-0.4999999999999998,69,0.1574451355553993,2284.0,2299.0,17.0,77.0,1941.0,719.0,390.0,414.0,287.0,332.0,38.73837675569898,-9.19477320904643,1,6,6.0,6,6,6
36860,Keiko Apana,female,48,Unknown,1,1,2,1,2014,5,1,21,Evening,-0.7071067811865477,0.7071067811865474,87,0.2233355285342807,3490.0,366.0,650.0,1277.0,1850.0,232.0,623.0,784.0,1574.0,397.0,38.765885310579165,-9.173373235978364,3,29,9.67,11,7,28
36861,Ana Fraser,female,79,Unknown,1,2,3,1,2011,2,3,9,Morning,0.7071067811865476,-0.7071067811865475,94,0.01049045671866411,20635.0,1392.0,793.0,1054.0,4508.0,9.0,468.0,514.0,1068.0,490.0,38.783075427743256,-9.165203335871247,3,27,9.0,13,3,24
36862,Chris Ramirez,male,35,Unknown,1,0,1,1,2019,1,0,8,Morning,0.8660254037844387,-0.4999999999999998,161,0.10952849279746421,6198.0,667.0,636.0,341.0,1703.0,425.0,312.0,58.0,595.0,200.0,38.73355954429556,-9.136736510590634,3,31,10.33,14,6,26
36863,Jose Blazek,male,42,Unknown,0,1,1,1,2010,1,1,7,Morning,0.9659258262890683,-0.25881904510252063,190,0.371858234062021,15016.0,661.0,842.0,635.0,989.0,111.0,281.0,224.0,779.0,261.0,38.728419576597744,-9.168131166203116,1,7,7.0,7,7,7
36864,Patricia Grayson,female,76,Unknown,1,2,3,1,2013,5,2,9,Morning,0.7071067811865476,-0.7071067811865475,351,0.3698659292597908,14419.0,824.0,1816.0,1577.0,3663.0,343.0,709.0,1228.0,723.0,510.0,38.77401433438869,-9.150959625884754,2,30,15.0,16,14,28
36865,Eneida Smith,female,37,Unknown,2,0,2,1,2014,4,1,6,Morning,1.0,6.123233995736766e-17,113,0.09060594051065202,742.0,1067.0,49.0,0.0,176.0,90.0,480.0,20.0,2369.0,327.0,38.73849216954965,-9.163495318176484,13,152,11.69,17,2,101
36866,Jose Elmer,male,42,Unknown,0,0,0,0,2018,1,1,14,Afternoon,-0.4999999999999997,-0.8660254037844388,86,0.11429471304821198,12242.0,18.0,779.0,283.0,15758.0,1991.0,495.0,1329.0,638.0,379.0,38.74566682904828,-9.171667402744337,2,28,14.0,16,12,26
36867,Harold Durant,male,63,Unknown,1,3,4,1,2020,4,0,10,Morning,0.49999999999999994,-0.8660254037844387,23,0.387271802199444,15377.0,237.0,343.0,386.0,1260.0,7.0,350.0,355.0,1365.0,771.0,38.740466067722,-9.06237643309668,1,13,13.0,13,13,13
36868,Ryan Lindeman,male,70,Unknown,1,0,1,1,2008,4,1,6,Morning,1.0,6.123233995736766e-17,100,1.0,7777.0,105.0,804.0,367.0,175.0,33.0,137.0,121.0,536.0,286.0,38.7366836801809,-9.143123447024427,1,9,9.0,9,9,9
36869,Elizabeth Mccarthy,female,67,Unknown,1,1,2,1,2016,4,0,15,Afternoon,-0.7071067811865471,-0.7071067811865479,101,0.09990735487991717,2065.0,2043.0,59.0,21.0,4047.0,0.0,425.0,341.0,591.0,91.0,38.7758196999461,-9.144832567700735,1,12,12.0,12,12,12
36870,Julia Yost,female,73,Unknown,1,1,2,1,2015,5,0,18,Evening,-1.0,-1.8369701987210297e-16,153,0.8938739411707177,30261.0,521.0,907.0,567.0,536.0,281.0,401.0,967.0,100.0,33.0,38.76107312116211,-9.153893777891922,4,21,5.25,6,5,21
36871,Christine Alvarado,female,67,Unknown,0,1,1,1,2014,2,0,8,Morning,0.8660254037844387,-0.4999999999999998,99,0.11669063787875689,13762.0,330.0,0.0,891.0,1763.0,145.0,457.0,145.0,554.0,185.0,38.74255653833709,-9.175038885506527,4,43,10.75,14,7,36
36872,Austin Brown,male,48,Unknown,0,1,1,1,2020,4,0,14,Afternoon,-0.4999999999999997,-0.8660254037844388,184,0.1589476465636779,5631.0,316.0,888.0,505.0,1048.0,68.0,329.0,150.0,1054.0,353.0,38.733494371006,-9.16250533425794,5,56,11.2,15,4,47
36873,Paul Hammonds,male,46,Unknown,3,3,6,1,2009,6,0,14,Afternoon,-0.4999999999999997,-0.8660254037844388,162,0.1393423044548118,33230.0,152.0,1622.0,985.0,5228.0,360.0,689.0,745.0,836.0,0.0,38.75092527924314,-9.17501194784464,1,7,7.0,7,7,7
36874,Dawn Shoji,female,73,Unknown,1,1,2,1,2020,5,0,8,Morning,0.8660254037844387,-0.4999999999999998,41,0.4586716015409396,10125.0,36.0,700.0,335.0,96.0,120.0,238.0,90.0,29.0,186.0,38.7129892265811,-9.186319016396478,3,23,7.67,11,3,22
36875,John Conyers,male,35,Unknown,1,1,2,1,2009,3,1,8,Morning,0.8660254037844387,-0.4999999999999998,293,0.6898691971504609,26310.0,322.0,652.0,885.0,4461.0,334.0,799.0,722.0,885.0,370.0,38.7242109856516,-9.137334345929837,1,3,3.0,3,3,3
36876,Ronald Bagdon,male,64,Unknown,0,1,1,1,2019,7,1,16,Afternoon,-0.8660254037844385,-0.5000000000000004,33,0.2415359087081378,10254.0,0.0,733.0,310.0,921.0,129.0,409.0,809.0,1059.0,73.0,38.7716611182717,-9.219425513482454,2,25,12.5,14,11,24
36878,Mae Saenz,female,56,Unknown,1,0,1,1,2009,4,0,14,Afternoon,-0.4999999999999997,-0.8660254037844388,132,0.3380793369792554,26398.0,170.0,1269.0,938.0,3824.0,199.0,746.0,1576.0,1040.0,298.0,38.75047474610579,-9.147910174297987,1,15,15.0,15,15,15
36881,Terry Layne,male,77,Unknown,1,1,2,1,2013,5,1,19,Evening,-0.9659258262890684,0.2588190451025203,319,0.1404419284787628,59515.0,193.0,624.0,0.0,3259.0,263.0,663.0,844.0,290.0,95.0,38.72526009367874,-9.133693484030928,2,26,13.0,13,13,25
36882,James Caswell,male,65,Unknown,1,1,2,1,2012,5,1,14,Afternoon,-0.4999999999999997,-0.8660254037844388,302,0.7017131061029177,10781.0,104.0,673.0,725.0,1676.0,197.0,216.0,1190.0,76.0,329.0,38.766403417617305,-9.20067111326734,5,60,12.0,17,7,52
36884,Joe Vogan,male,45,Unknown,0,1,1,1,2018,1,1,9,Morning,0.7071067811865476,-0.7071067811865475,166,0.2257542583341723,30830.0,482.0,534.0,1138.0,1332.0,112.0,176.0,377.0,620.0,727.0,38.76154386926391,-9.174971317559502,2,27,13.5,14,13,24
36885,Judy Jones,female,57,Unknown,1,0,1,1,2015,6,1,13,Afternoon,-0.2588190451025208,-0.9659258262890683,85,1.0,7363.0,296.0,1074.0,390.0,95.0,190.0,133.0,123.0,522.0,354.0,38.7193808368428,-9.116764199732147,1,4,4.0,4,4,4
36887,Jason Wade,male,36,Unknown,2,0,2,1,2015,2,2,13,Afternoon,-0.2588190451025208,-0.9659258262890683,85,0.667574928637606,9409.0,160.0,498.0,372.0,698.0,131.0,155.0,484.0,858.0,310.0,38.74675115902042,-9.156835190040631,5,37,7.4,10,6,26
