customer_id,customer_name,customer_gender,customer_age,education_level,kids_home,teens_home,total_children,year_first_transaction,years_tenure,distinct_stores_visited,number_complaints,typical_hour,time_of_day,lifetime_total_distinct_products,percentage_of_products_bought_promotion,lifetime_spend_groceries,lifetime_spend_vegetables,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_meat_fish,lifetime_spend_electronics_videogames,lifetime_spend_electronics,lifetime_spend_videogames,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_hygiene,lifetime_spend_petfood,total_spend,perc_spend_vegetables,perc_spend_meat_fish,perc_spend_petfood,perc_spend_tech_entertainment,perc_spend_groceries,perc_spend_alcohol,perc_spend_hygiene,latitude,longitude,is_customer_outlier
34470,Max Oakland,male,67,Unknown,0,0,0,2015,11,5,1,11,Morning,410,0.4434840418754233,15570.0,282.0,646.0,98.0,744.0,2578.0,2540.0,38.0,527.0,875.0,607.0,205.0,21388.0,0.013184963530945771,0.034785861230580334,0.009584813914340011,0.12053487937155388,0.7279783055915803,0.04091079109779273,0.028380400224411642,38.70881336932503,-9.177964886394776,0
34471,Gayle Kelley,female,28,Unknown,0,1,1,2026,0,4,2,14,Afternoon,72,0.0,41675.0,228.0,719.0,1027.0,1746.0,3768.0,3280.0,488.0,677.0,412.0,624.0,261.0,49391.0,0.004616225628149943,0.03535056994188509,0.005284363548013751,0.07628920248626749,0.84377720637346,0.008341600696481476,0.012633880666515634,38.78178777977167,-9.129952876585229,0
34472,Ryan Neglia,male,26,Unknown,0,0,0,2022,4,1,1,14,Afternoon,157,0.1879113277575486,12696.0,183.0,705.0,460.0,1165.0,6605.0,5648.0,957.0,398.0,161.0,1108.0,47.0,22363.0,0.008183159683401966,0.05209497831236771,0.0021016858203272808,0.2953539328353551,0.5677234718058544,0.007199391852610473,0.04954612529622611,38.755178549774,-9.132139976671205,0
34473,Mary Sturgeon,female,58,Unknown,1,0,1,2020,6,6,0,10,Morning,89,0.3515049251937897,13939.0,257.0,642.0,498.0,1140.0,2308.0,2245.0,63.0,403.0,517.0,214.0,55.0,18833.0,0.01364625922581976,0.06053204481492033,0.002920405670895279,0.122550841607751,0.7401369935747145,0.027451813306415624,0.011363032974028905,38.7561867282212,-9.137163624072498,0
34474,David Wilson,male,49,Unknown,1,1,2,2015,11,4,0,11,Morning,65,0.2433761600828312,10972.0,1663.0,41.0,373.0,414.0,595.0,499.0,96.0,664.0,95.0,1957.0,460.0,16820.0,0.0988703923899531,0.024613555291305222,0.027348394768116915,0.035374554102238186,0.652318668251693,0.005648038049937189,0.11634958382870608,38.783093102400606,-9.079123191924433,0
34475,Laura Smith,female,50,Unknown,0,0,0,2018,8,1,1,18,Evening,95,0.1549429655593147,2197.0,327.0,892.0,384.0,1276.0,16318.0,14629.0,1689.0,583.0,1370.0,329.0,206.0,22606.0,0.014465186233736854,0.056445191542043506,0.009112624966818935,0.7218437582939389,0.09718658763155924,0.06060337963369875,0.014553658320793349,38.72994892860855,-9.154754052849311,0
34477,Eugene Kelly,male,86,Unknown,1,1,2,2014,12,4,1,13,Afternoon,233,0.3471967638418088,58817.0,319.0,565.0,821.0,1386.0,3161.0,2656.0,505.0,759.0,784.0,0.0,288.0,65514.0,0.004869188265102899,0.021155783496653976,0.004396006960343683,0.04824922917238327,0.8977775742588,0.011966907836491137,0.0,38.76685178608327,-9.168132791234036,0
34479,Kyle Hernandez,male,68,Unknown,0,1,1,2016,10,5,2,12,Afternoon,78,1.0,16755.0,295.0,829.0,746.0,1575.0,707.0,676.0,31.0,145.0,122.0,120.0,259.0,19978.0,0.014766242867146477,0.07883672039239221,0.01296426068674894,0.03538892782058495,0.8386725397933533,0.006106717389124984,0.006006607267991787,38.756820089865904,-9.167896258608248,0
34480,Heide Child,female,32,Unknown,2,0,2,2019,7,2,2,7,Morning,36,0.1643088583535249,8623.0,214.0,655.0,537.0,1192.0,2086.0,2050.0,36.0,323.0,775.0,459.0,180.0,13852.0,0.015449032630655899,0.08605255558757864,0.012994513427654494,0.15059197227826263,0.622509384925915,0.05594859948017907,0.03313600924051896,38.74852224002977,-9.157407713896124,0
34481,Kenneth Greenleaf,male,61,Unknown,0,0,0,2019,7,4,1,20,Evening,178,0.1529852960319605,2960.0,2014.0,81.0,35.0,116.0,3770.0,1783.0,1987.0,398.0,98.0,1917.0,751.0,12024.0,0.167498336659874,0.009647371922813,0.06245841650028072,0.3135395874914225,0.2461743180304007,0.008150365934790293,0.1594311377244183,38.79032730384545,-9.081420125651052,0
34482,Robert Strayhorn,male,76,Unknown,1,1,2,2015,11,4,1,19,Evening,105,0.5136130735700866,20652.0,197.0,743.0,261.0,1004.0,183.0,183.0,0.0,500.0,1007.0,150.0,36.0,23729.0,0.008302077626529436,0.04231109612708402,0.0015171309368277141,0.007712082262207547,0.870327447426832,0.042437523705153,0.006321378903448809,38.71952536286431,-9.099156309557664,0
34483,Sharon Sexton,female,57,Unknown,1,1,2,2016,10,1,1,15,Afternoon,111,0.3102363569692284,15211.0,502.0,913.0,773.0,1686.0,661.0,329.0,332.0,393.0,1001.0,1073.0,260.0,20787.0,0.02414970895269921,0.0811083850483085,0.012507817385860149,0.031798720354052144,0.7317554240627643,0.048155096935561574,0.05161880021164592,38.76224383210635,-9.142073986531456,0
34485,Maya Sandoz,female,39,Unknown,2,1,3,2012,14,1,1,12,Afternoon,134,0.2878002958025141,9362.0,1492.0,131.0,41.0,172.0,1438.0,1176.0,262.0,541.0,77.0,1828.0,464.0,15374.0,0.09704696240399567,0.01118771952646599,0.03018082476907104,0.0935345388317331,0.6089501756207825,0.005008455834522565,0.11890204240918505,38.74049765136673,-9.108763172989994,0
34486,Joetta Butler,female,50,Unknown,1,1,2,2008,18,5,1,14,Afternoon,7,0.7068531712093963,18804.0,222.0,808.0,522.0,1330.0,700.0,417.0,283.0,196.0,105.0,24.0,553.0,21934.0,0.01012127290963339,0.06063645481897482,0.02521199963525795,0.031913923588934114,0.8572991702375958,0.004787088538340117,0.0010941916659063125,38.78250947734566,-9.17327032418561,0
34487,Esteban Lewis,male,34,Unknown,1,1,2,2020,6,4,1,14,Afternoon,236,0.5486813388465991,61986.0,221.0,1357.0,1617.0,2974.0,571.0,273.0,298.0,679.0,1013.0,2331.0,225.0,70000.0,0.0031571428571424065,0.042485714285708215,0.0032142857142852554,0.008157142857141692,0.8855142857141592,0.014471428571426505,0.03329999999999524,38.7210070850186,-9.193501265984237,0
34488,Linda Munnerlyn,female,80,Unknown,1,3,4,2015,11,5,1,12,Afternoon,406,0.2993991261705931,32453.0,670.0,1683.0,633.0,2316.0,4398.0,4169.0,229.0,719.0,2065.0,1261.0,557.0,44439.0,0.015076846913743542,0.052116384257059764,0.01253403541933605,0.09896712347260313,0.7302819595398794,0.04646819235355286,0.028375976057060607,38.74381154926997,-9.148330847899528,0
34490,Wendy Koch,female,55,Unknown,0,1,1,2016,10,5,0,10,Morning,177,0.3333547293878111,8921.0,69.0,485.0,322.0,807.0,2560.0,2460.0,100.0,1.0,719.0,198.0,389.0,13664.0,0.005049765807958833,0.059060304449605486,0.02846896955501429,0.18735362997644367,0.6528834894608805,0.05262002341916523,0.014490632318490565,38.805854858026485,-9.212651328323476,0
34492,Anthony Smith,male,78,Unknown,2,1,3,2015,11,4,1,11,Morning,129,0.1413389923533902,14007.0,1386.0,255.0,86.0,341.0,1449.0,1418.0,31.0,781.0,221.0,1904.0,334.0,20423.0,0.06786466239040892,0.016696861381767274,0.01635411056161369,0.07094941977179114,0.6858443911273143,0.010821133036277323,0.09322822308177386,38.74139861170784,-9.14365789964358,0
34493,Steven Edwards,male,82,Unknown,1,1,2,2018,8,4,0,11,Morning,50,0.0,14389.0,1288.0,15.0,165.0,180.0,1639.0,1573.0,66.0,588.0,71.0,2108.0,49.0,20312.0,0.06341079165022478,0.008861756597081103,0.002412367073649856,0.08069121701453294,0.7083989759744445,0.0034954706577375464,0.1037810161480387,38.787739272278976,-9.100352300390904,0
34494,Frances Duffy,female,49,Unknown,0,0,0,2021,5,1,2,14,Afternoon,148,0.113894178696814,14942.0,130.0,939.0,685.0,1624.0,14617.0,13148.0,1469.0,901.0,1388.0,100.0,378.0,34080.0,0.0038145539906092097,0.047652582159610435,0.011091549295771394,0.4289025821594986,0.4384389671360216,0.04072769953050449,0.002934272300468623,38.74397592871036,-9.178973501729224,0
34495,Robert Hooks,male,75,Unknown,0,0,0,2020,6,1,1,21,Evening,209,0.2651564161864834,9581.0,119.0,604.0,672.0,1276.0,13693.0,13693.0,0.0,182.0,0.0,354.0,303.0,25508.0,0.0046652030735437255,0.05002352203228398,0.011878626313308813,0.5368119805549095,0.37560765250102884,0.0,0.013877999059113267,38.76576956120102,-9.183227399201169,0
34496,John Fuhr,male,25,Unknown,0,0,0,2020,6,2,0,20,Evening,26,0.6112001141626311,8738.0,86.0,487.0,408.0,895.0,3237.0,2847.0,390.0,499.0,1297.0,299.0,148.0,15199.0,0.005658266991245701,0.058885452990289563,0.00973748272912051,0.21297453779839925,0.5749062438314527,0.08533456148425203,0.019672346864912378,38.74727170623248,-9.169037010386283,0
34497,Latasha Castaneda,female,25,Unknown,1,0,1,2020,6,2,0,19,Evening,21,0.5037483966831543,10563.0,0.0,310.0,423.0,733.0,2928.0,2328.0,600.0,586.0,1161.0,37.0,324.0,16332.0,0.0,0.04488121479301685,0.019838354151347146,0.17927994121958163,0.6467670830267899,0.07108743570899394,0.002265491060493347,38.71681531712432,-9.158004786861142,0
34498,Willie Fala,male,71,Unknown,0,0,0,2012,14,3,1,14,Afternoon,106,0.3913412672090295,10374.0,271.0,890.0,981.0,1871.0,23038.0,21227.0,1811.0,794.0,999.0,36.0,265.0,37648.0,0.0071982575435595,0.04969719507011005,0.007038886527834935,0.6119315767104198,0.2755524861877721,0.02653527411814,0.0009562260943473873,38.73469643669811,-9.169080482648775,0
34499,Frank Russell,male,61,Unknown,1,1,2,2010,16,5,1,12,Afternoon,216,0.3718174169888797,19097.0,427.0,1338.0,518.0,1856.0,868.0,571.0,297.0,520.0,737.0,1596.0,164.0,25265.0,0.016900850979609378,0.0734613101127752,0.006491193350482291,0.0343558282208453,0.7558678013058555,0.02917078962991127,0.06317039382542522,38.71935363420976,-9.168173953783857,0
34500,Michael Gates,male,69,Unknown,1,1,2,2012,14,3,1,8,Morning,155,0.173962184755971,11821.0,1211.0,77.0,70.0,147.0,1000.0,954.0,46.0,366.0,58.0,2144.0,442.0,17189.0,0.07045203327705482,0.008551980918023996,0.02571411949501093,0.05817674093893875,0.687707254639195,0.0033742509744584476,0.12473093257308468,38.755901800605145,-9.119151617867796,0
34501,John Herzberger,male,71,Unknown,1,1,2,2015,11,5,1,16,Afternoon,375,0.641296491175575,5833.0,392.0,1029.0,666.0,1695.0,732.0,546.0,186.0,183.0,184.0,596.0,492.0,10107.0,0.038785000494668265,0.16770555060832323,0.04867913327392037,0.07242505194412542,0.5771247650137754,0.01820520431382388,0.05896903136434256,38.7859930714523,-9.17588243640588,0
34502,Cheryl Barron,female,32,Unknown,3,1,4,2015,11,1,2,7,Morning,106,0.4944090095000901,8677.0,150.0,406.0,743.0,1149.0,55.0,0.0,55.0,209.0,894.0,153.0,260.0,11547.0,0.012990387113524732,0.09950636528959945,0.022516670996776202,0.004763141941625735,0.7514505932270273,0.0774227071966074,0.013250194855795228,38.74714134259689,-9.156282679737831,0
34503,Wanda Halley,female,66,Unknown,1,0,1,2009,17,2,0,9,Morning,159,0.1603711744157555,24776.0,393.0,606.0,335.0,941.0,879.0,707.0,172.0,389.0,263.0,1324.0,283.0,29248.0,0.01343681619255558,0.03217314004375268,0.009675875273519667,0.03005333698029607,0.8471006564548526,0.008992067833694956,0.0452680525163959,38.757552726121936,-9.170007956462795,0
34504,Patricia Rahman,female,66,Unknown,1,1,2,2015,11,6,1,6,Morning,277,0.5302667224754567,7062.0,917.0,485.0,1221.0,1706.0,1246.0,985.0,261.0,409.0,996.0,543.0,188.0,13067.0,0.0701767812045074,0.13055789393117734,0.014387388076823764,0.09535471033894899,0.5404453968006884,0.0762225453431727,0.04155506237082608,38.7426292152105,-9.156813053843404,0
34505,Bruce Marino,male,77,Unknown,1,1,2,2014,12,4,2,13,Afternoon,357,0.7011129806980074,61266.0,228.0,1800.0,1004.0,2804.0,4407.0,4111.0,296.0,513.0,906.0,1679.0,392.0,72195.0,0.0031581134427587565,0.03883925479603313,0.005429738901585231,0.061043008518587016,0.8486183253686753,0.012549345522541375,0.023256458203473475,38.71595455430005,-9.181161071333593,0
34506,Lester Robinson,male,71,Unknown,1,0,1,2021,5,6,1,10,Morning,190,0.3068043585847772,12888.0,390.0,413.0,163.0,576.0,3406.0,3349.0,57.0,467.0,733.0,201.0,0.0,18661.0,0.02089920154331445,0.030866513048587497,0.0,0.18251969347827954,0.6906382294621453,0.03927978136217819,0.010771126949246678,38.70516312191366,-9.0869437762717,0
34508,Scott Santana,male,29,Unknown,2,0,2,2017,9,2,2,10,Morning,30,0.4608272581381922,8136.0,157.0,620.0,628.0,1248.0,299.0,245.0,54.0,240.0,662.0,381.0,39.0,11162.0,0.014065579645212267,0.1118079197275472,0.00349399749148585,0.026787314101391516,0.7289016305315096,0.059308367675990584,0.034133667801438686,38.74817934650146,-9.157235032062651,0
34509,Lynn Shelton,female,68,Unknown,1,1,2,2016,10,3,1,23,Evening,7,0.0784425026445713,8169.0,1870.0,46.0,53.0,99.0,378.0,166.0,212.0,427.0,423.0,901.0,341.0,12608.0,0.14831852791866407,0.007852157360399863,0.027046319796932863,0.029980964466981296,0.6479219543142068,0.03355012690352669,0.07146256345171996,38.75098447782041,-9.187064534713125,0
34511,Sharon Devine,female,83,Unknown,1,0,1,2016,10,4,1,16,Afternoon,154,0.8373677909598636,3501.0,611.0,598.0,248.0,846.0,728.0,723.0,5.0,426.0,1250.0,547.0,377.0,8286.0,0.07373883659175266,0.10209992758858061,0.04549843108852824,0.08785903934336488,0.4225199131059346,0.15085686700440398,0.06601496500112718,38.72494354690839,-9.194574934865743,0
34513,Jimmy Acosta,male,74,Unknown,7,2,9,2015,11,2,1,14,Afternoon,313,0.0583253419428406,28531.0,1196.0,1987.0,718.0,2705.0,5101.0,4867.0,234.0,973.0,1399.0,1458.0,231.0,41594.0,0.028754147232767046,0.06503341828146728,0.005553685627733435,0.12263788046349891,0.6859402798478902,0.033634658845017644,0.03505313266335648,38.72289824846942,-9.156627022409175,0
34514,Stephanie Chambers,female,41,Unknown,3,1,4,2004,22,2,2,12,Afternoon,507,0.170664208963112,25996.0,647.0,1860.0,1783.0,3643.0,5855.0,5701.0,154.0,722.0,1286.0,536.0,337.0,39022.0,0.016580390548916874,0.09335759315255668,0.00863615396442811,0.15004356516832812,0.6661883040334514,0.03295576854081468,0.013735841320277348,38.70904922403914,-9.126203911678836,0
34515,John Junior,male,35,Unknown,1,1,2,2018,8,1,1,14,Afternoon,43,0.0533996645894376,15205.0,2416.0,49.0,0.0,49.0,1130.0,1016.0,114.0,975.0,599.0,1071.0,164.0,21609.0,0.11180526632416501,0.0022675736961440753,0.0075894303299515985,0.052293026053934794,0.7036420010177686,0.027719931510006145,0.0495626822157205,38.77041043830243,-9.148109575613864,0
34516,Jane Newman,female,36,Unknown,2,1,3,2008,18,2,2,11,Morning,7,0.0585434744423906,12325.0,104.0,593.0,1560.0,2153.0,1375.0,1268.0,107.0,142.0,566.0,794.0,336.0,17795.0,0.005844338297271231,0.12098904186562462,0.01888170834503013,0.07726889575719176,0.6926102837871916,0.03180668727168766,0.04461927507724382,38.74758910150075,-9.157044692898063,0
34517,Wanda Givens,female,25,Unknown,0,0,0,2021,5,2,0,18,Evening,27,0.5540806800836937,13261.0,167.0,255.0,0.0,255.0,6719.0,6719.0,0.0,369.0,1361.0,197.0,410.0,22739.0,0.007344210387436851,0.011214213465846688,0.018030696160773105,0.2954835304981329,0.583183077531737,0.059853115792224874,0.008663529618712931,38.74599830307261,-9.16415344005285,0
34518,Rita Oxendine,female,82,Unknown,1,1,2,2015,11,4,0,10,Morning,179,0.1645382221923606,5274.0,1147.0,174.0,94.0,268.0,795.0,778.0,17.0,681.0,215.0,2017.0,519.0,10916.0,0.10507511909114595,0.024551117625481355,0.047544888237406054,0.0728288750457376,0.48314400879398756,0.01969585928909885,0.18477464272610408,38.76473552184892,-9.166405460443997,0
34519,Ralph Hood,male,83,Unknown,4,4,8,2012,14,4,0,11,Morning,242,0.202099397191124,37493.0,1338.0,979.0,926.0,1905.0,6720.0,6281.0,439.0,742.0,1191.0,15.0,469.0,49873.0,0.026828143484445125,0.03819702043188936,0.009403885870108195,0.1347422453030428,0.7517694945159201,0.023880656868441066,0.0003007639404085777,38.728304130943286,-9.19316636365377,0
34520,Devin Baker,male,65,Unknown,0,0,0,2012,14,4,0,18,Evening,219,0.0,758.0,359.0,708.0,825.0,1533.0,3782.0,3447.0,335.0,506.0,774.0,1475.0,317.0,9504.0,0.037773569023529276,0.16130050505033533,0.033354377104342005,0.3979377104372917,0.07975589225580833,0.08143939393930824,0.15519781144764813,38.76209977463922,-9.175177984451077,0
34521,Robert Goyne,male,58,Unknown,1,0,1,2016,10,5,0,8,Morning,256,0.7731548372626806,6707.0,982.0,597.0,1331.0,1928.0,2780.0,2515.0,265.0,363.0,1533.0,1152.0,15.0,15460.0,0.06351875808534053,0.12470892626123886,0.0009702457956009248,0.1798188874513714,0.4338292367396935,0.09915912031041452,0.07451487710215102,38.751254360430345,-9.12200170956226,0
34522,Michael Davis,male,72,Unknown,0,1,1,2017,9,2,0,6,Morning,184,0.0952000797033949,17561.0,380.0,606.0,1010.0,1616.0,1296.0,1078.0,218.0,466.0,264.0,836.0,415.0,22834.0,0.01664184987298912,0.07077165630197478,0.01817465183497496,0.0567574669352471,0.7690724358409524,0.011561706227550336,0.03661206972057606,38.75635164449481,-9.167038500790415,0
34524,Robert Lewis,male,66,Unknown,0,3,3,2014,12,4,0,12,Afternoon,354,0.1942674867774275,25841.0,875.0,1893.0,0.0,1893.0,504.0,0.0,504.0,1047.0,2136.0,840.0,381.0,33517.0,0.026106155085471223,0.056478801802053745,0.01136736581435947,0.015037145329231425,0.7709818897870422,0.06372885401436175,0.025061908882052376,38.71642633159896,-9.163470150972248,0
34525,Jacqueline Downing,female,74,Unknown,1,1,2,2019,7,5,1,21,Evening,337,0.0169690591469026,13482.0,113.0,702.0,299.0,1001.0,1068.0,1066.0,2.0,160.0,280.0,388.0,209.0,16701.0,0.00676606191245628,0.059936530746625985,0.012514220705339491,0.06394826657082572,0.807257050475536,0.016765463145909366,0.02323214178790298,38.72501695562698,-9.100100872066305,0
34526,Rene Cabada,male,68,Unknown,1,1,2,2013,13,5,1,20,Evening,290,0.8490342799157629,20052.0,340.0,719.0,1343.0,2062.0,5329.0,5046.0,283.0,588.0,793.0,1311.0,388.0,30863.0,0.011016427437381,0.0668113922819989,0.012571687781481848,0.1726662994523628,0.6497100087481289,0.025694196934832745,0.042478048148254385,38.73439682452823,-9.19464564939074,0
34527,Zoila Kruse,female,55,Unknown,1,2,3,2012,14,4,0,11,Morning,190,0.1236427262711692,22427.0,1401.0,0.0,102.0,102.0,299.0,152.0,147.0,632.0,103.0,2770.0,513.0,28247.0,0.049598187418115336,0.003611002938363858,0.018161220660594696,0.010585194887948955,0.7939604205753552,0.00364640492795566,0.098063511169293,38.78622269651388,-9.07246265981411,0
34528,Dong Dudley,male,58,Unknown,0,0,0,2021,5,6,1,15,Afternoon,312,0.4034601579830327,13736.0,1215.0,410.0,348.0,758.0,1573.0,1571.0,2.0,414.0,768.0,193.0,0.0,18657.0,0.06512301013021111,0.04062818245160496,0.0,0.08431151846487414,0.7362384091757859,0.041164174304528504,0.010344642761424482,38.79290979577625,-9.197745510893244,0
34529,Joseph Priolean,male,65,Unknown,0,0,0,2011,15,4,1,23,Evening,76,0.6299967557182055,14643.0,767.0,718.0,480.0,1198.0,410.0,162.0,248.0,72.0,126.0,223.0,0.0,17439.0,0.043981879694911415,0.06869659957562435,0.0,0.02351052239232553,0.8396697058312749,0.00722518493032443,0.012787430471923397,38.76041253231095,-9.173607524569231,0
34531,Ruth Lord,female,83,Unknown,0,0,0,2020,6,3,2,23,Evening,69,0.5765718388379546,6827.0,470.0,1169.0,59.0,1228.0,929.0,853.0,76.0,131.0,106.0,583.0,190.0,10464.0,0.044915902140629856,0.11735474006104991,0.018157492354722707,0.0887805810396705,0.6524273700299575,0.010129969418950563,0.0557148318042281,38.73287093815292,-9.13718949451264,0
34532,Sharon Calandra,female,74,Unknown,1,1,2,2008,18,3,1,14,Afternoon,304,0.2189984311516915,4036.0,268.0,719.0,817.0,1536.0,1997.0,1768.0,229.0,750.0,749.0,0.0,368.0,9704.0,0.02761747732890806,0.15828524319851783,0.03792250618297823,0.2057914262157813,0.4159109645502721,0.07718466611698559,0.0,38.76106371245096,-9.159493229746596,0
34534,George Riccio,male,59,Unknown,1,0,1,2014,12,2,1,20,Evening,109,0.1291603785987723,11023.0,1905.0,28.0,138.0,166.0,2282.0,2076.0,206.0,453.0,411.0,733.0,208.0,17181.0,0.11087829579179856,0.009661835748786646,0.012106396600889292,0.1328211396309104,0.6415808160173205,0.023921774052718746,0.04266340725217236,38.71145538566545,-9.163111429561337,0
34535,Debbie Best,female,85,Unknown,1,0,1,2016,10,3,0,12,Afternoon,43,0.1393990193544969,6972.0,2156.0,19.0,38.0,57.0,2390.0,2234.0,156.0,525.0,446.0,627.0,339.0,13512.0,0.159561870929426,0.004218472468913396,0.02508880994669546,0.17687981053864943,0.5159857904081439,0.03300769686202412,0.04640319715804736,38.76143237685606,-9.135386376854616,0
34537,Susan Tenbusch,female,65,Unknown,0,1,1,2019,7,6,1,14,Afternoon,339,0.7086754721275257,24017.0,559.0,624.0,950.0,1574.0,2655.0,2623.0,32.0,517.0,78.0,173.0,161.0,29734.0,0.018800026905220018,0.05293603282435833,0.005414676800966767,0.08929171991656376,0.8077285262659556,0.002623259568170235,0.00581825519606988,38.73767683900712,-9.09922385429182,0
34539,Helen Kees,female,56,Unknown,0,0,0,2018,8,1,1,23,Evening,59,0.373889950723335,13581.0,28.0,751.0,1034.0,1785.0,17241.0,15892.0,1349.0,406.0,1079.0,54.0,245.0,34419.0,0.0008135041692086309,0.05186089078705022,0.007118161480575521,0.5009151921902145,0.3945785757865149,0.03134896423486117,0.0015689008977595024,38.73640835199669,-9.1976691948065,0
34540,James Williams,male,43,Unknown,1,1,2,2019,7,4,0,12,Afternoon,86,0.239127283060016,4823.0,1100.0,48.0,74.0,122.0,179.0,127.0,52.0,590.0,32.0,1966.0,530.0,9342.0,0.11774780560895123,0.013059302076629137,0.0567330336115856,0.0191607792763657,0.5162706058654289,0.0034253907086240357,0.2104474416610892,38.773302080719176,-9.081671473370305,0
34541,Phillip Padgett,male,73,Unknown,0,0,0,2020,6,2,1,11,Morning,23,0.4797105419933665,12429.0,41.0,1094.0,288.0,1382.0,314.0,149.0,165.0,312.0,149.0,621.0,113.0,15361.0,0.002669097063991492,0.08996810103503029,0.007356291908074112,0.020441377514471424,0.8091270099597623,0.009699889330115423,0.0404270555302126,38.76105432084909,-9.194600148642367,0
34542,Heidi Gillett,female,35,Unknown,2,1,3,2021,5,2,2,11,Morning,57,1.0,12159.0,221.0,730.0,427.0,1157.0,407.0,366.0,41.0,67.0,715.0,355.0,174.0,15255.0,0.014487053425097025,0.07584398557844912,0.011406096361841096,0.026679777122237507,0.7970501474921028,0.04686987872825508,0.023271058669273502,38.74729411772242,-9.155853255317863,0
34543,Richard Weinberg,male,42,Unknown,1,1,2,2017,9,3,1,13,Afternoon,3,0.4814505502278764,9200.0,716.0,647.0,1121.0,1768.0,165.0,111.0,54.0,210.0,118.0,88.0,527.0,12792.0,0.055972482801707336,0.1382113821137131,0.04119762351466448,0.0128986866791644,0.7191994996867423,0.009224515322069086,0.006879299562221013,38.784293976773846,-9.148103647348172,0
34544,Kurt Woodward,male,47,Unknown,1,1,2,2013,13,7,1,9,Morning,224,0.0,16401.0,544.0,1246.0,559.0,1805.0,4135.0,4045.0,90.0,265.0,620.0,1159.0,351.0,25280.0,0.021518987341763638,0.07140031645566795,0.013884493670880583,0.16356803797461883,0.6487737341769585,0.0245253164556865,0.045846518987323635,38.82291532447986,-9.08778673074339,0
34546,Andrew Haller,male,37,Unknown,1,1,2,2018,8,5,2,7,Morning,1,1.0,15747.0,376.0,534.0,258.0,792.0,884.0,624.0,260.0,98.0,119.0,0.0,408.0,18424.0,0.020408163265295046,0.042987407729025734,0.02214502822404356,0.04798089448542771,0.8547003907941517,0.006458966565346038,0.0,38.743652289370274,-9.181752005825995,0
34547,Larry Mcnamara,male,41,Unknown,1,0,1,2019,7,6,1,16,Afternoon,92,0.585873790020588,11573.0,467.0,847.0,108.0,955.0,175.0,19.0,156.0,161.0,171.0,190.0,158.0,13850.0,0.033718411552322226,0.06895306859200798,0.01140794223825891,0.012635379061362717,0.8355956678694327,0.012346570397102997,0.013718411552336664,38.73200529162356,-9.177798592755344,0
34549,Eric Zayas,male,74,Unknown,0,0,0,2014,12,3,1,14,Afternoon,243,0.8140304644864386,31888.0,257.0,878.0,613.0,1491.0,3407.0,3253.0,154.0,635.0,882.0,361.0,464.0,39385.0,0.006525326901102825,0.037857052177215224,0.011781134949851014,0.08650501459944485,0.8096483432776922,0.022394312555535766,0.009165926114000467,38.73913396851288,-9.163670163219743,0
34550,Martha Golston,female,49,Unknown,1,1,2,2017,9,4,0,18,Evening,38,0.7346273456844358,13015.0,510.0,806.0,336.0,1142.0,163.0,163.0,0.0,132.0,171.0,201.0,93.0,15427.0,0.033058922668028096,0.07402605820958448,0.006028391780640417,0.010565890970369763,0.8436507422046777,0.01108446230633883,0.013029104816222837,38.751897331050735,-9.1377229771798,0
34551,Karen Deming,female,79,Unknown,1,2,3,2016,10,2,3,14,Afternoon,14,0.171374266242308,15934.0,1954.0,51.0,136.0,187.0,1340.0,1188.0,152.0,207.0,630.0,739.0,153.0,21144.0,0.09241392357165512,0.008844116534237209,0.00723609534619408,0.0633749527052292,0.7535944003023299,0.029795686719622683,0.03495081346952566,38.74978817363272,-9.143976585517745,0
34552,David Maco,male,71,Unknown,1,1,2,2012,14,1,0,6,Morning,243,0.2520865139841322,24150.0,741.0,986.0,775.0,1761.0,699.0,365.0,334.0,248.0,488.0,851.0,522.0,29460.0,0.025152749490826493,0.059775967413421664,0.017718940936857528,0.02372708757636669,0.8197556008143857,0.016564833672771024,0.028886625933459305,38.75741067493112,-9.157934770026245,0
34554,Sharlene Bakke,female,45,Unknown,1,1,2,2018,8,3,0,8,Morning,139,0.1076692896302756,23225.0,440.0,880.0,537.0,1417.0,531.0,401.0,130.0,365.0,265.0,316.0,428.0,26987.0,0.0163041464408729,0.05250676251526568,0.015859487901576368,0.01967614036387161,0.8605995479301661,0.009819542742798452,0.01170934153480872,38.7298773393935,-9.173922848115248,0
34556,Juanita Knight,female,76,Unknown,1,2,3,2013,13,3,1,22,Evening,44,0.3784598224842849,11215.0,434.0,1005.0,361.0,1366.0,700.0,624.0,76.0,198.0,108.0,689.0,539.0,15249.0,0.028460882680812864,0.0895796445667981,0.035346580103590174,0.04590464948518204,0.7354580628233094,0.007082431634856658,0.04518329070755775,38.71443666967172,-9.153454109230651,0
34557,Ronald Domino,male,62,Unknown,1,3,4,2004,22,4,1,22,Evening,330,0.0,20424.0,354.0,2227.0,1141.0,3368.0,6133.0,5740.0,393.0,765.0,874.0,1422.0,347.0,33687.0,0.010508504764446076,0.0999792204707751,0.010300709472493752,0.18205836079194287,0.6062872918334651,0.025944726452332968,0.04221212930802915,38.743151615176416,-9.181021220049358,0
